,er,er_80,er_90,er_95,ts_80,ts_90,ts_95
0,0.239999994636,0.230769231915,0.272727280855,0.257142871618,26,33,35
1,0.259999990463,0.300000011921,0.28125,0.289473682642,30,32,38
2,0.10000000149,0.0,0.0,0.0,13,15,17
3,0.10000000149,0.0,0.0,0.0,13,15,17
4,0.300000011921,0.333333343267,0.3125,0.29411765933,30,32,34
5,0.20000000298,0.20000000298,0.181818187237,0.192307695746,20,22,26
6,0.20000000298,0.269230782986,0.25,0.25,26,28,32
7,0.219999998808,0.210526317358,0.190476194024,0.173913046718,19,21,23
8,0.159999996424,0.0625,0.166666671634,0.153846159577,16,24,26
9,0.140000000596,0.0833333358169,0.0714285746217,0.0625,12,14,16
10,0.159999996424,0.190476194024,0.173913046718,0.159999996424,21,23,25
11,0.119999997318,0.0833333358169,0.0714285746217,0.0625,12,14,16
12,0.180000007153,0.0666666701436,0.105263158679,0.130434781313,15,19,23
13,0.219999998808,0.166666671634,0.15000000596,0.166666671634,18,20,24
14,0.140000000596,0.111111111939,0.10000000149,0.0909090936184,18,20,22
15,0.140000000596,0.125,0.111111111939,0.136363640428,16,18,22
16,0.180000007153,0.125,0.111111111939,0.192307695746,16,18,26
17,0.259999990463,0.166666671634,0.181818187237,0.214285716414,18,22,28
18,0.219999998808,0.322580635548,0.303030312061,0.285714298487,31,33,35
19,0.20000000298,0.272727280855,0.25,0.230769231915,22,24,26
20,0.10000000149,0.0625,0.0555555559695,0.0526315793395,16,18,19
21,0.159999996424,0.166666671634,0.15000000596,0.136363640428,18,20,22
22,0.180000007153,0.125,0.15000000596,0.20000000298,16,20,25
23,0.180000007153,0.238095238805,0.239999994636,0.222222223878,21,25,27
24,0.119999997318,0.166666671634,0.15000000596,0.136363640428,18,20,22
25,0.20000000298,0.173913046718,0.159999996424,0.153846159577,23,25,26
26,0.219999998808,0.208333328366,0.192307695746,0.21875,24,26,32
27,0.180000007153,0.0666666701436,0.105263158679,0.095238097012,15,19,21
28,0.300000011921,0.375,0.357142865658,0.340909093618,40,42,44
29,0.180000007153,0.210526317358,0.190476194024,0.173913046718,19,21,23
30,0.280000001192,0.34375,0.333333343267,0.324999988079,32,36,40
31,0.239999994636,0.157894730568,0.142857149243,0.130434781313,19,21,23
32,0.20000000298,0.222222223878,0.227272734046,0.208333328366,18,22,24
33,0.319999992847,0.166666671634,0.181818187237,0.222222223878,18,22,27
34,0.259999990463,0.280000001192,0.25925925374,0.272727280855,25,27,33
35,0.259999990463,0.323529422283,0.305555552244,0.289473682642,34,36,38
36,0.239999994636,0.0833333358169,0.176470592618,0.157894730568,12,17,19
37,0.379999995232,0.227272734046,0.25,0.25,22,28,32
38,0.239999994636,0.227272734046,0.208333328366,0.20000000298,22,24,25
39,0.259999990463,0.176470592618,0.157894730568,0.24137930572,17,19,29
40,0.239999994636,0.157894730568,0.20000000298,0.192307695746,19,25,26
41,0.140000000596,0.0625,0.10000000149,0.0909090936184,16,20,22
42,0.159999996424,0.117647059262,0.105263158679,0.095238097012,17,19,21
43,0.239999994636,0.25,0.227272734046,0.230769231915,20,22,26
44,0.159999996424,0.0666666701436,0.105263158679,0.159999996424,15,19,25
45,0.180000007153,0.280000001192,0.25925925374,0.258064508438,25,27,31
46,0.10000000149,0.0666666701436,0.0588235296309,0.130434781313,15,17,23
47,0.20000000298,0.222222223878,0.227272734046,0.208333328366,18,22,24
48,0.159999996424,0.111111111939,0.10000000149,0.095238097012,18,20,21
49,0.20000000298,0.238095238805,0.217391297221,0.20000000298,21,23,25
50,0.159999996424,0.117647059262,0.105263158679,0.130434781313,17,19,23
51,0.239999994636,0.310344815254,0.290322571993,0.28125,29,31,32
52,0.180000007153,0.157894730568,0.142857149243,0.136363640428,19,21,22
53,0.159999996424,0.0714285746217,0.15000000596,0.136363640428,14,20,22
54,0.239999994636,0.210526317358,0.190476194024,0.24137930572,19,21,29
55,0.20000000298,0.227272734046,0.208333328366,0.192307695746,22,24,26
56,0.159999996424,0.235294118524,0.210526317358,0.190476194024,17,19,21
