,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
0,0.25,0.27272728085517883,0.30000001192092896,0.26923078298568726,0.27272728085517883,0.25,0.2800000011920929,22,20,26,22,28,25
1,0.125,0.1666666716337204,0.1666666716337204,0.1428571492433548,0.1428571492433548,0.125,0.125,12,12,14,14,16,16
