,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
0,0.3589743673801422,0.3888888955116272,0.4000000059604645,0.3684210479259491,0.37837839126586914,0.3589743673801422,0.3589743673801422,36.0,35.0,38.0,37.0,39.0,39.0
1,0.5,,,,,,,,,,,,
2,0.41999998688697815,,,,,,,,,,,,
3,0.5400000214576721,,,,,,,,,,,,
4,0.4399999976158142,,,,,,,,,,,,
