,actions,states,ts
0,2,2,17
1,2,2,24
2,1,3,13
3,1,3,14
4,1,3,15
5,0,3,16
6,1,3,18
7,1,3,19
8,1,3,20
9,1,3,21
10,1,3,22
11,0,3,23
12,1,3,25
13,1,3,26
14,1,3,27
15,1,3,28
16,0,4,12
17,0,5,11
18,1,6,4
19,2,6,5
20,2,6,8
21,0,6,10
22,0,7,3
23,1,7,6
24,0,7,7
25,0,7,9
26,0,8,0
27,1,8,1
28,0,8,2
