,actions,states,ts
0,0,0,18
1,2,0,19
2,0,1,17
3,1,1,20
4,2,1,21
5,1,2,15
6,0,2,16
7,1,2,22
8,2,2,23
9,1,2,30
10,2,2,31
11,1,3,7
12,1,3,8
13,1,3,9
14,1,3,10
15,1,3,11
16,1,3,12
17,1,3,13
18,0,3,14
19,1,3,24
20,1,3,25
21,1,3,26
22,1,3,27
23,1,3,28
24,0,3,29
25,1,3,32
26,0,4,6
27,0,5,5
28,1,6,3
29,0,6,4
30,0,7,2
31,0,8,0
32,0,8,1
