,actions,states,ts
0,2,2,13
1,2,2,18
2,1,2,21
3,2,2,22
4,1,3,7
5,1,3,8
6,1,3,9
7,1,3,10
8,1,3,11
9,0,3,12
10,1,3,14
11,1,3,15
12,1,3,16
13,0,3,17
14,1,3,19
15,0,3,20
16,1,3,23
17,1,3,24
18,1,3,25
19,0,4,6
20,0,5,5
21,0,6,4
22,1,7,2
23,0,7,3
24,0,8,0
25,0,8,1
