,er,er_80,er_90,er_95,ts_80,ts_90,ts_95
0,0.4,0.415094339623,0.407407407407,0.4,53,54,55
1,0.344444444444,0.348314606742,0.346368715084,0.344444444444,178,179,180
2,0.418181818182,0.421245421245,0.419708029197,0.418181818182,273,274,275
3,0.375451263538,0.374545454545,0.376811594203,0.375451263538,275,276,277
4,0.399590163934,0.402985074627,0.401985111663,0.399590163934,402,403,488
5,0.336,0.338709677419,0.33734939759,0.336,248,249,250
6,0.381818181818,0.369426751592,0.378048780488,0.381818181818,157,164,165
7,0.328467153285,0.325925925926,0.330882352941,0.328467153285,135,136,137
8,0.315789473684,0.32,0.317880794702,0.315789473684,150,151,152
9,0.331550802139,0.331506849315,0.330601092896,0.331550802139,365,366,374
10,0.437869822485,0.432432432432,0.429530201342,0.437869822485,148,149,169
11,0.332317073171,0.334448160535,0.336666666667,0.332317073171,299,300,328
12,0.389432485323,0.357333333333,0.356382978723,0.389432485323,375,376,511
13,0.389978213508,0.389755011136,0.391111111111,0.389978213508,449,450,459
14,0.412790697674,0.446483180428,0.44801980198,0.412790697674,327,404,860
15,0.429347826087,0.436974789916,0.435754189944,0.429347826087,357,358,552
16,0.368421052632,0.362204724409,0.359375,0.368421052632,127,128,133
17,0.369791666667,0.402877697842,0.388535031847,0.369791666667,139,157,192
18,0.399239543726,0.4046692607,0.400763358779,0.399239543726,257,262,263
19,0.35761589404,0.362416107383,0.36,0.35761589404,149,150,151
20,0.374468085106,0.353488372093,0.371794871795,0.374468085106,215,234,235
21,0.397058823529,0.399408284024,0.398230088496,0.397058823529,338,339,340
22,0.266375545852,0.275167785235,0.273333333333,0.266375545852,149,150,229
23,0.401234567901,0.38255033557,0.386666666667,0.401234567901,149,150,162
24,0.416666666667,0.416230366492,0.417754569191,0.416666666667,382,383,384
25,0.404411764706,0.402985074627,0.407407407407,0.404411764706,134,135,136
26,0.393665158371,0.390909090909,0.397196261682,0.393665158371,110,214,221
27,0.274725274725,0.252873563218,0.261363636364,0.274725274725,87,88,91
28,0.363636363636,0.362068965517,0.36,0.363636363636,174,175,176
29,0.403361344538,0.409302325581,0.405063291139,0.403361344538,215,237,238
30,0.337837837838,0.338345864662,0.34328358209,0.337837837838,133,134,148
31,0.360683760684,0.35843373494,0.35593220339,0.360683760684,332,354,585
32,0.362831858407,0.361607142857,0.364444444444,0.362831858407,224,225,226
33,0.398190045249,0.401826484018,0.4,0.398190045249,219,220,221
34,0.421621621622,0.420765027322,0.423913043478,0.421621621622,183,184,185
35,0.416216216216,0.417721518987,0.416967509025,0.416216216216,553,554,555
36,0.376383763838,0.379182156134,0.377777777778,0.376383763838,269,270,271
37,0.376811594203,0.375609756098,0.373786407767,0.376811594203,205,206,207
38,0.412903225806,0.414814814815,0.413284132841,0.412903225806,270,271,310
39,0.402203856749,0.340659340659,0.387283236994,0.402203856749,182,346,363
40,0.446808510638,0.44623655914,0.449197860963,0.446808510638,186,187,188
41,0.368131868132,0.361516034985,0.363372093023,0.368131868132,343,344,364
42,0.398876404494,0.398305084746,0.4,0.398876404494,354,355,356
43,0.406015037594,0.409090909091,0.407547169811,0.406015037594,264,265,266
44,0.358208955224,0.3671875,0.364341085271,0.358208955224,128,129,134
45,0.38905775076,0.388379204893,0.387195121951,0.38905775076,327,328,329
46,0.388235294118,0.387351778656,0.389763779528,0.388235294118,253,254,255
47,0.385744234801,0.440677966102,0.438202247191,0.385744234801,177,178,477
48,0.360465116279,0.36328125,0.36186770428,0.360465116279,256,257,258
49,0.425531914894,0.431693989071,0.434782608696,0.425531914894,183,184,235
50,0.36877076412,0.341040462428,0.344827586207,0.36877076412,173,174,301
51,0.394402035623,0.39641943734,0.395408163265,0.394402035623,391,392,393
52,0.407185628743,0.412121212121,0.409638554217,0.407185628743,165,166,167
53,0.335227272727,0.318518518519,0.323529411765,0.335227272727,135,136,352
54,0.352601156069,0.356725146199,0.354651162791,0.352601156069,171,172,173
55,0.366972477064,0.306451612903,0.361111111111,0.366972477064,62,108,109
56,0.40293040293,0.4,0.400735294118,0.40293040293,270,272,273
57,0.357798165138,0.35,0.347826086957,0.357798165138,160,161,218
58,0.351851851852,0.35,0.347826086957,0.351851851852,160,161,162
59,0.361290322581,0.359477124183,0.363636363636,0.361290322581,153,154,155
60,0.416083916084,0.415525114155,0.413636363636,0.416083916084,219,220,286
61,0.330827067669,0.315789473684,0.320895522388,0.330827067669,133,134,399
62,0.308139534884,0.351648351648,0.358695652174,0.308139534884,91,92,172
63,0.333333333333,0.333333333333,0.330508474576,0.333333333333,117,118,120
64,0.432258064516,0.435064935065,0.433656957929,0.432258064516,308,309,310
65,0.393700787402,0.387096774194,0.388888888889,0.393700787402,124,126,127
66,0.409090909091,0.403100775194,0.407692307692,0.409090909091,129,130,132
67,0.325862068966,0.329004329004,0.328094302554,0.325862068966,462,509,580
68,0.417475728155,0.480519480519,0.483870967742,0.417475728155,154,155,412
69,0.421052631579,0.41847826087,0.421621621622,0.421052631579,184,185,190
70,0.315533980583,0.331550802139,0.329787234043,0.315533980583,187,188,206
71,0.301724137931,0.30701754386,0.304347826087,0.301724137931,114,115,116
72,0.41156462585,0.414383561644,0.412969283276,0.41156462585,292,293,294
73,0.335403726708,0.330985915493,0.335664335664,0.335403726708,142,143,161
74,0.386243386243,0.390374331551,0.38829787234,0.386243386243,187,188,189
75,0.402821316614,0.40251572327,0.401883830455,0.402821316614,636,637,638
76,0.372727272727,0.374087591241,0.373406193078,0.372727272727,548,549,550
77,0.323232323232,0.329710144928,0.327338129496,0.323232323232,276,278,297
78,0.405128205128,0.408376963351,0.411458333333,0.405128205128,191,192,195
79,0.359550561798,0.33152173913,0.335135135135,0.359550561798,184,185,267
80,0.405088062622,0.436860068259,0.43537414966,0.405088062622,293,294,511
81,0.401234567901,0.4,0.403726708075,0.401234567901,160,161,162
82,0.360759493671,0.359872611465,0.35873015873,0.360759493671,314,315,316
83,0.354948805461,0.373913043478,0.372294372294,0.354948805461,230,231,293
84,0.363636363636,0.375,0.369230769231,0.363636363636,64,65,66
85,0.352750809061,0.355048859935,0.353896103896,0.352750809061,307,308,309
86,0.419087136929,0.417475728155,0.420833333333,0.419087136929,206,240,241
87,0.371323529412,0.366666666667,0.369003690037,0.371323529412,270,271,272
88,0.366053169734,0.382239382239,0.380769230769,0.366053169734,259,260,489
89,0.4125,0.419871794872,0.418530351438,0.4125,312,313,320
90,0.388278388278,0.38679245283,0.384976525822,0.388278388278,212,213,273
91,0.42654028436,0.430622009569,0.428571428571,0.42654028436,209,210,211
92,0.374622356495,0.376899696049,0.375757575758,0.374622356495,329,330,331
93,0.312195121951,0.315270935961,0.313725490196,0.312195121951,203,204,205
94,0.4,0.408450704225,0.416666666667,0.4,71,72,80
95,0.394636015326,0.393822393822,0.392307692308,0.394636015326,259,260,261
96,0.316770186335,0.314465408805,0.3125,0.316770186335,159,160,161
97,0.36,0.35838150289,0.362068965517,0.36,173,174,175
98,0.364978902954,0.360406091371,0.367768595041,0.364978902954,197,242,474
99,0.427083333333,0.408,0.404761904762,0.427083333333,125,126,192
100,0.328828828829,0.331818181818,0.330316742081,0.328828828829,220,221,222
101,0.313432835821,0.315789473684,0.314606741573,0.313432835821,266,267,268
102,0.397727272727,0.402298850575,0.4,0.397727272727,174,175,176
103,0.340579710145,0.345588235294,0.343065693431,0.340579710145,136,137,138
104,0.36393442623,0.367132867133,0.364261168385,0.36393442623,286,291,305
105,0.416058394161,0.419847328244,0.413533834586,0.416058394161,131,133,137
106,0.387878787879,0.377358490566,0.38125,0.387878787879,159,160,165
107,0.393574297189,0.43125,0.401673640167,0.393574297189,160,239,249
108,0.445945945946,0.446280991736,0.447802197802,0.445945945946,363,364,370
109,0.358585858586,0.362244897959,0.360406091371,0.358585858586,196,197,198
110,0.359223300971,0.367965367965,0.366379310345,0.359223300971,231,232,515
111,0.370860927152,0.4125,0.385474860335,0.370860927152,160,179,453
112,0.29347826087,0.327272727273,0.315789473684,0.29347826087,55,57,92
113,0.340206185567,0.34375,0.341968911917,0.340206185567,192,193,194
114,0.346420323326,0.337552742616,0.336134453782,0.346420323326,237,238,433
115,0.369325153374,0.399168399168,0.398340248963,0.369325153374,481,482,815
116,0.340277777778,0.336956521739,0.341463414634,0.340277777778,276,287,288
117,0.4609375,0.460317460317,0.464566929134,0.4609375,126,127,128
118,0.346368715084,0.352272727273,0.348314606742,0.346368715084,176,178,179
119,0.4296875,0.438524590164,0.435483870968,0.4296875,244,248,256
120,0.36,0.376306620209,0.375,0.36,287,288,475
121,0.413105413105,0.417777777778,0.404844290657,0.413105413105,225,289,351
122,0.379537953795,0.384615384615,0.380794701987,0.379537953795,299,302,303
123,0.357142857143,0.346153846154,0.343511450382,0.357142857143,130,131,140
124,0.370588235294,0.363095238095,0.366863905325,0.370588235294,168,169,170
125,0.362204724409,0.34,0.342592592593,0.362204724409,100,108,127
126,0.37922705314,0.404332129964,0.402877697842,0.37922705314,277,278,414
127,0.417721518987,0.410256410256,0.407643312102,0.417721518987,156,157,395
128,0.380952380952,0.382352941176,0.378640776699,0.380952380952,102,103,105
129,0.371794871795,0.37012987013,0.367741935484,0.371794871795,154,155,156
130,0.382183908046,0.367021276596,0.366492146597,0.382183908046,188,191,348
131,0.372670807453,0.378205128205,0.375796178344,0.372670807453,156,157,161
132,0.308411214953,0.306603773585,0.30985915493,0.308411214953,212,213,214
133,0.327433628319,0.324324324324,0.321428571429,0.327433628319,111,112,113
134,0.323232323232,0.329896907216,0.326530612245,0.323232323232,97,98,99
135,0.352941176471,0.34328358209,0.348148148148,0.352941176471,134,135,136
136,0.364341085271,0.373015873016,0.370078740157,0.364341085271,126,127,129
137,0.408653846154,0.339622641509,0.388059701493,0.408653846154,53,67,208
138,0.354166666667,0.359523809524,0.358669833729,0.354166666667,420,421,432
139,0.426997245179,0.429362880886,0.42817679558,0.426997245179,361,362,363
140,0.353801169591,0.365187713311,0.354838709677,0.353801169591,293,341,342
141,0.351437699681,0.335616438356,0.333333333333,0.351437699681,146,147,313
142,0.426229508197,0.428571428571,0.428571428571,0.426229508197,175,182,183
143,0.384615384615,0.380471380471,0.38255033557,0.384615384615,297,298,299
144,0.368055555556,0.346341463415,0.366589327146,0.368055555556,205,431,432
145,0.408256880734,0.412037037037,0.410138248848,0.408256880734,216,217,218
146,0.425414364641,0.426136363636,0.429378531073,0.425414364641,176,177,181
147,0.375,0.372340425532,0.37037037037,0.375,188,189,200
148,0.36974789916,0.370689655172,0.372881355932,0.36974789916,116,118,119
149,0.333333333333,0.339622641509,0.337037037037,0.333333333333,265,270,279
150,0.376623376623,0.386666666667,0.381578947368,0.376623376623,75,76,77
151,0.397163120567,0.350877192982,0.362068965517,0.397163120567,57,58,141
152,0.316831683168,0.282828282828,0.286432160804,0.316831683168,198,199,303
153,0.392795883362,0.39378238342,0.393103448276,0.392795883362,579,580,583
154,0.347107438017,0.322580645161,0.31847133758,0.347107438017,155,157,242
155,0.318725099602,0.299270072993,0.297101449275,0.318725099602,137,138,251
156,0.412587412587,0.415662650602,0.419161676647,0.412587412587,166,167,286
157,0.421319796954,0.418421052632,0.419947506562,0.421319796954,380,381,394
158,0.393162393162,0.385964912281,0.382608695652,0.393162393162,114,115,117
159,0.406417112299,0.404624277457,0.402298850575,0.406417112299,173,174,187
160,0.342657342657,0.353846153846,0.343859649123,0.342657342657,260,285,286
161,0.406940063091,0.42194092827,0.424369747899,0.406940063091,237,238,317
162,0.395089285714,0.396825396825,0.395973154362,0.395089285714,441,447,448
163,0.365217391304,0.372727272727,0.368421052632,0.365217391304,110,114,115
164,0.327380952381,0.331325301205,0.329341317365,0.327380952381,166,167,168
165,0.386363636364,0.379807692308,0.377990430622,0.386363636364,208,209,264
166,0.404958677686,0.402010050251,0.401337792642,0.404958677686,597,598,726
167,0.369846878681,0.347150259067,0.346253229974,0.369846878681,386,387,849
168,0.34358974359,0.347150259067,0.345360824742,0.34358974359,193,194,195
169,0.382978723404,0.421487603306,0.418032786885,0.382978723404,121,122,141
170,0.342465753425,0.347222222222,0.344827586207,0.342465753425,144,145,146
171,0.414937759336,0.426666666667,0.424778761062,0.414937759336,225,226,241
172,0.339449541284,0.333333333333,0.336448598131,0.339449541284,213,214,218
173,0.37969924812,0.378787878788,0.377358490566,0.37969924812,264,265,266
174,0.406091370558,0.405128205128,0.408163265306,0.406091370558,195,196,197
175,0.350806451613,0.361386138614,0.35960591133,0.350806451613,202,203,248
176,0.366666666667,0.365384615385,0.368421052632,0.366666666667,208,209,210
177,0.376923076923,0.381132075472,0.37969924812,0.376923076923,265,266,520
178,0.375,0.381818181818,0.378378378378,0.375,110,111,112
179,0.38768115942,0.395348837209,0.389090909091,0.38768115942,258,275,276
180,0.345724907063,0.354978354978,0.34962406015,0.345724907063,231,266,269
181,0.382470119522,0.409090909091,0.406015037594,0.382470119522,132,133,251
182,0.36398467433,0.361607142857,0.359649122807,0.36398467433,224,228,261
183,0.347619047619,0.36,0.349282296651,0.347619047619,200,209,210
184,0.358695652174,0.357142857143,0.355191256831,0.358695652174,182,183,184
185,0.392682926829,0.377906976744,0.379710144928,0.392682926829,344,345,410
186,0.371951219512,0.375384615385,0.374233128834,0.371951219512,325,326,328
187,0.383333333333,0.360824742268,0.357142857143,0.383333333333,97,98,180
188,0.454545454545,0.453488372093,0.448275862069,0.454545454545,86,87,88
189,0.391025641026,0.386138613861,0.388157894737,0.391025641026,303,304,312
190,0.390086206897,0.390557939914,0.398773006135,0.390086206897,233,326,464
191,0.338461538462,0.341968911917,0.340206185567,0.338461538462,193,194,195
192,0.391959798995,0.382857142857,0.389743589744,0.391959798995,175,195,199
193,0.440366972477,0.443076923077,0.441717791411,0.440366972477,325,326,327
194,0.379661016949,0.379310344828,0.358490566038,0.379661016949,58,106,295
195,0.335260115607,0.337423312883,0.335365853659,0.335260115607,163,164,173
196,0.344059405941,0.311111111111,0.311475409836,0.344059405941,180,183,404
197,0.421568627451,0.447058823529,0.448275862069,0.421568627451,85,87,102
198,0.322222222222,0.329545454545,0.325842696629,0.322222222222,88,89,90
199,0.4,0.413580246914,0.412307692308,0.4,324,325,340
