,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
109,0.333333343267,0.378378391266,0.388888895512,0.35897436738,0.368421047926,0.348837196827,0.35897436738,37,36,39,38,43,39
110,0.242424249649,0.260869562626,0.29411765933,0.300000011921,0.263157904148,0.324324309826,0.260869562626,23,17,30,19,37,23
111,0.303030312061,0.20000000298,0.20000000298,0.266666680574,0.235294118524,0.347826093435,0.20000000298,20,15,30,17,46,20
112,0.252525240183,0.333333343267,0.360000014305,0.310344815254,0.333333343267,0.303030312061,0.310344815254,27,25,29,27,33,29
113,0.363636374474,0.439999997616,0.444444447756,0.423076927662,0.40000000596,0.415094345808,0.40625,50,27,52,30,53,32
114,0.333333343267,0.260869562626,0.300000011921,0.303030312061,0.272727280855,0.307692319155,0.25,23,20,33,22,39,24
115,0.303030312061,0.190476194024,0.166666671634,0.3125,0.190476194024,0.29411765933,0.227272734046,21,18,32,21,34,22
116,0.272727280855,0.15000000596,0.157894730568,0.136363640428,0.142857149243,0.130434781313,0.136363640428,20,19,22,21,23,22
117,0.292929291725,0.368421047926,0.391304343939,0.369565218687,0.346153855324,0.354166656733,0.346938788891,38,23,46,26,48,49
118,0.313131302595,0.25,0.277777791023,0.227272734046,0.25,0.208333328366,0.227272734046,20,18,22,20,24,22
119,0.292929291725,0.34375,0.354838699102,0.323529422283,0.333333343267,0.305555552244,0.314285725355,32,31,34,33,36,35
120,0.333333343267,0.239999994636,0.263157904148,0.285714298487,0.238095238805,0.277777791023,0.239999994636,25,19,35,21,36,25
121,0.242424249649,0.227272734046,0.230769231915,0.230769231915,0.258064508438,0.258064508438,0.25,22,26,26,31,31,32
122,0.363636374474,0.314285725355,0.314285725355,0.333333343267,0.340000003576,0.333333343267,0.333333343267,35,35,45,50,51,51
123,0.242424249649,0.272727280855,0.272727280855,0.269230782986,0.280000001192,0.315789461136,0.269230782986,22,22,26,25,38,26
124,0.252525240183,0.125,0.133333340287,0.230769231915,0.230769231915,0.214285716414,0.222222223878,16,15,26,26,28,27
125,0.282828271389,0.0,0.0,0.142857149243,0.0588235296309,0.130434781313,0.136363640428,14,14,21,17,23,22
126,0.242424249649,0.111111111939,0.117647059262,0.10000000149,0.105263158679,0.0909090936184,0.095238097012,18,17,20,19,22,21
127,0.262626260519,0.25925925374,0.176470592618,0.258064508438,0.20000000298,0.242424249649,0.227272734046,27,17,31,20,33,22
128,0.333333343267,0.296296298504,0.333333343267,0.368421047926,0.318181812763,0.34999999404,0.307692319155,27,21,38,22,40,26
129,0.292929291725,0.333333343267,0.363636374474,0.310344815254,0.346153855324,0.314285725355,0.333333343267,27,22,29,26,35,27
130,0.39393940568,0.413043469191,0.461538463831,0.395833343267,0.463414639235,0.392857134342,0.441860467196,46,39,48,41,56,43
131,0.272727280855,0.111111111939,0.117647059262,0.166666671634,0.111111111939,0.178571432829,0.166666671634,18,17,24,18,28,24
132,0.323232322931,0.361111104488,0.307692319155,0.34999999404,0.375,0.333333343267,0.382352948189,36,26,40,32,42,34
133,0.343434333801,0.366666674614,0.387096762657,0.352941185236,0.352941185236,0.34999999404,0.363636374474,30,31,34,34,40,44
134,0.292929291725,0.352941185236,0.354838699102,0.342105269432,0.371428579092,0.324999988079,0.342105269432,34,31,38,35,40,38
135,0.313131302595,0.25,0.277777791023,0.25,0.285714298487,0.264705896378,0.25,24,18,28,21,34,24
136,0.272727280855,0.344827592373,0.384615391493,0.333333343267,0.370370358229,0.314285725355,0.344827592373,29,26,33,27,35,29
137,0.323232322931,0.361111104488,0.319999992847,0.342105269432,0.371428579092,0.340909093618,0.361111104488,36,25,38,35,44,36
138,0.272727280855,0.238095238805,0.238095238805,0.217391297221,0.217391297221,0.222222223878,0.239999994636,21,21,23,23,27,25
139,0.313131302595,0.25,0.260869562626,0.230769231915,0.239999994636,0.258064508438,0.222222223878,24,23,26,25,31,27
140,0.333333343267,0.425000011921,0.448275864124,0.409090906382,0.419354826212,0.408163279295,0.424242436886,40,29,44,31,49,33
141,0.191919192672,0.239999994636,0.239999994636,0.222222223878,0.222222223878,0.206896558404,0.206896558404,25,25,27,27,29,29
142,0.323232322931,0.314285725355,0.322580635548,0.297297298908,0.333333343267,0.318181812763,0.305555552244,35,31,37,33,44,36
143,0.363636374474,0.190476194024,0.222222223878,0.290322571993,0.20000000298,0.297297298908,0.190476194024,21,18,31,20,37,21
144,0.353535354137,0.423076927662,0.380952388048,0.407407402992,0.454545468092,0.403225809336,0.456521749496,52,21,54,44,62,46
145,0.242424249649,0.176470592618,0.176470592618,0.25,0.260869562626,0.230769231915,0.25,17,17,24,23,26,24
146,0.282828271389,0.272727280855,0.29411765933,0.25,0.285714298487,0.28125,0.272727280855,22,17,24,21,32,22
147,0.282828271389,0.227272734046,0.238095238805,0.208333328366,0.217391297221,0.233333334327,0.239999994636,22,21,24,23,30,25
148,0.333333343267,0.411764711142,0.411764711142,0.406779646873,0.410714298487,0.393442630768,0.406779646873,51,51,59,56,61,59
149,0.363636374474,0.382352948189,0.382352948189,0.361111104488,0.361111104488,0.342105269432,0.342105269432,34,34,36,36,38,38
150,0.363636374474,0.411764711142,0.421052634716,0.388888895512,0.409090906382,0.368421047926,0.444444447756,34,19,36,22,38,27
151,0.313131302595,0.40000000596,0.407407402992,0.375,0.40000000596,0.384615391493,0.387096762657,30,27,32,30,39,31
152,0.272727280855,0.375,0.458333343267,0.352941185236,0.461538463831,0.342105269432,0.428571432829,32,24,34,26,38,28
153,0.303030312061,0.333333343267,0.363636374474,0.307692319155,0.333333343267,0.285714298487,0.307692319155,24,22,26,24,28,26
154,0.353535354137,0.310344815254,0.318181812763,0.290322571993,0.360000014305,0.272727280855,0.333333343267,29,22,31,25,33,27
155,0.363636374474,0.384615391493,0.384615391493,0.37209302187,0.375,0.355555564165,0.363636374474,39,39,43,40,45,44
156,0.373737365007,0.275862067938,0.304347813129,0.333333343267,0.280000001192,0.333333343267,0.296296298504,29,23,39,25,45,27
157,0.323232322931,0.34375,0.34375,0.369565218687,0.352941185236,0.361702114344,0.342857152224,32,32,46,34,47,35
158,0.303030312061,0.300000011921,0.333333343267,0.321428567171,0.300000011921,0.300000011921,0.333333343267,20,18,28,20,30,27
